time,phase,knee_r_rad,knee_l_rad,hip_r_rad,hip_l_rad,ankle_r_rad,ankle_l_rad,tau_demand_r_Nm,tau_demand_l_Nm,X_geom_r_mm,X_geom_l_mm
0.7300000000000005,2,1.402562788139344,1.4072727929012403,0.18827014655533386,0.19611287438119718,0.17204210807454917,0.1742973421932356,4.725811339546077,4.723265638784081,8.685930296516398,8.568180177468992
0.7400000000000005,2,1.3675065442038923,1.372455750776205,0.1694495078960172,0.1775328498773063,0.1621144270580752,0.16357121625402432,4.380016570348406,4.409636180187869,9.562336394902694,9.438606230594877
0.7500000000000006,2,1.331434655514671,1.3364190292955511,0.1525080829634949,0.16055972029346793,0.1507081883170094,0.1523217518132042,4.491759885686239,4.435894064918623,10.464133612133226,10.339524267611223
0.7600000000000006,2,1.2949317012436854,1.2999424640451438,0.13904380534355554,0.1472089206113913,0.13855792915203874,0.1393655130661461,4.265255918327657,4.166514618045323,11.376707468907865,11.251438398871406
0.7700000000000006,2,1.2577254076325175,1.263013271292994,0.12615748820112502,0.13450707095603792,0.12560087130139483,0.1262083215905786,4.242036597821436,4.105906753142381,12.306864809187063,12.17466821767515
0.7800000000000006,2,1.220280916058644,1.2258402404910913,0.11510233297647166,0.12356568963671986,0.11222005102708668,0.11281824707237671,3.986277331531703,3.702158490584809,13.242977098533899,13.103993987722717
0.7900000000000006,2,1.1826575728904678,1.1885275677502112,0.10343979849072292,0.11205233347980145,0.09858674966332745,0.09934552117449712,3.928610180409512,3.7960687431653177,14.183560677738306,14.03681080624472
0.8000000000000006,2,1.1453520482924902,1.1514022493649474,0.09345490435907179,0.1020673948158154,0.08433722507736402,0.08497332094385204,3.3274664862768244,3.3142593153527358,15.116198792687745,14.964943765876315
0.8100000000000006,2,1.1078823033252305,1.1144334260298583,0.08256269427987613,0.09126580134245835,0.06972310810473428,0.07066693564301549,3.363201025673442,3.1547289787253163,16.05294241686924,15.889164349253544
0.8200000000000006,2,1.0712937716704913,1.0778842914074314,0.07329327466481853,0.08196179876125274,0.055768707693411045,0.055854972997145445,2.847392468592979,2.736423968858208,16.967655708237718,16.802892714814217
0.8300000000000006,2,1.034688682753161,1.0416460855096992,0.06347366726119179,0.0720826047546185,0.041064708488053346,0.041475157751104254,2.6227350505600064,2.498423044489055,17.882782931170976,17.70884786225752
0.8400000000000006,2,0.9992266030477986,1.00659384858623,0.05635822814963747,0.06498586400318941,0.026000878260796965,0.02665487930061028,2.2358507601887236,2.0368852379177405,18.769334923805033,18.58515378534425
0.8500000000000006,2,0.9664345361660714,0.9741719065444897,0.0542072843930013,0.06285287539488016,0.01177896881672594,0.012485987677291711,1.6558717972537504,1.5474233163078335,19.589136595848213,19.39570233638776
0.8600000000000007,2,0.9353980403253805,0.943106119004829,0.05327138409654313,0.061854997580044244,-0.0022602140286168714,-0.0018587296053589654,1.2790689633465888,1.1670157570071407,20.36504899186549,20.172347024879276
0.8700000000000007,2,0.9065336614482619,0.915241936920365,0.0533593446299789,0.062127007004813675,-0.01562694417499514,-0.014654865290939777,0.8684696584238623,0.7374742914564685,21.086658463793455,20.868951576990874
0.8800000000000007,2,0.8807653333879004,0.8890790587193191,0.05493815859903141,0.06334780655841271,-0.02880018650739414,-0.0278381242605569,0.49970817496357256,0.42872201501117146,21.730866665302493,21.523023532017024
0.8900000000000007,2,0.8580955920150913,0.8662354571742318,0.057637354536996505,0.06573414202869245,-0.04055235073881622,-0.03989763438674864,0.1565320744437262,0.10655006298533287,22.297610199622717,22.094113570644208
0.9000000000000007,2,0.838108957227751,0.8461630650277696,0.061355678453589274,0.06940908079666612,-0.05208013569024248,-0.05168532373386538,0.0,0.0,22.797276069306225,22.59592337430576
0.9100000000000007,2,0.8209361568971906,0.8293735101805053,0.06609030727571671,0.07406139976161953,-0.06295175363266274,-0.062103333937776686,0.0,0.0,23.226596077570235,23.01566224548737
0.9200000000000007,2,0.806847113167118,0.8149691078780527,0.0716101634003504,0.07936253654252559,-0.07295618264260292,-0.07232122448050446,0.0,0.0,23.57882217082205,23.375772303048688
0.9300000000000007,2,0.7952156322250595,0.8032427520653114,0.07792970994579132,0.08552114562765686,-0.08250894558988336,-0.08214390692611491,0.0,0.0,23.869609194373513,23.668931198367215
0.9400000000000007,2,0.7861654683049953,0.7943179277023616,0.0849107782860727,0.09243004268135235,-0.09163107809627563,-0.09098307632694307,0.0,0.0,24.09586329237512,23.892051807440957
0.9500000000000007,2,0.7795623802257875,0.7878695530828155,0.0924359941557879,0.0999774536098212,-0.099965447882559,-0.0992880144099026,0.0,0.0,24.260940494355314,24.053261172929613
0.9600000000000007,2,0.7752899827681596,0.7836105331135461,0.10070877534960006,0.10823980565870854,-0.10808312981264673,-0.1074664677176456,0.0,0.0,24.36775043079601,24.159736672161348
0.9700000000000008,2,0.7732348891003981,0.7813139461768788,0.10946792671270303,0.11690280509489243,-0.11557518507932794,-0.11506505521283775,0.0,0.0,24.41912777249005,24.21715134557803
0.9800000000000008,2,0.7728379929589904,0.7806653324445664,0.11872838509765382,0.12597898952935507,-0.12305563722535179,-0.12265239861622307,0.0,0.0,24.429050176025243,24.233366688885845
0.9900000000000008,2,0.7738911407664244,0.7814868552803216,0.12833144525083176,0.13542528740372686,-0.13031267505190713,-0.13004337775060618,0.0,0.0,24.402721480839393,24.212828617991963
1.0000000000000007,2,0.7770600604505854,0.7842580014120759,0.15154076391523316,0.15852500635944952,-0.1363463713991639,-0.13637652099119568,0.0,0.0,24.323498488735368,24.143549964698103
1.0099999999999996,2,0.7796094264607215,0.7873614323025728,0.16785376233640303,0.17507776821744242,-0.13844542523511277,-0.13813799234389862,0.0,0.0,24.259764338481965,24.06596419243568
1.0199999999999985,2,0.7824080099132513,0.7903632625232897,0.1789745427990922,0.18636761008481567,-0.13892711058338467,-0.13858350745778072,0.0,0.0,24.189799752168717,23.99091843691776
1.0299999999999974,2,0.7865703023941856,0.7947781919460971,0.19438484008832552,0.20189747098694324,-0.13902896811041426,-0.13840254279159267,0.0,0.0,24.08574244014536,23.880545201347573
1.0399999999999963,2,0.7912833061136445,0.799697300710461,0.2109997379381869,0.2186375993288492,-0.1388423991064013,-0.13828345243187207,0.0,0.0,23.96791734715889,23.75756748223848
1.0499999999999952,2,0.7963214701415846,0.8047303270579855,0.22779625218219773,0.23547909226794464,-0.13904983741628893,-0.13832235620557073,0.0,0.0,23.841963246460388,23.631741823550364
1.059999999999994,2,0.8018122051765956,0.8100670817336516,0.24434436494267298,0.25201757387018375,-0.13914109431201624,-0.13881119727303418,0.0,0.0,23.70469487058511,23.49832295665871
1.069999999999993,2,0.8076567712947194,0.8159668670332377,0.2600799819623108,0.26775951643798035,-0.13932909813003297,-0.13887039781173632,0.0,0.0,23.55858071763202,23.350828324169058
1.0799999999999919,2,0.8143091593749742,0.8224020885815263,0.2750132507172327,0.2826343734787284,-0.13954704312078023,-0.13902228172410205,0.0,0.0,23.392271015625646,23.189947785461843
1.0899999999999908,2,0.8208055103532986,0.8290436855987448,0.29197769582761735,0.2995854299274545,-0.14000976658806896,-0.13924036450133745,0.0,0.0,23.229862241167535,23.023907860031382
1.0999999999999897,2,0.8273124268388502,0.8356618709609959,0.30980270098449947,0.31760984645893475,-0.14040364912903347,-0.13994150910976164,0.0,0.0,23.067189329028746,22.858453225975104
1.1099999999999886,3,0.8335940762278721,0.8421734265680232,0.3278020374347739,0.3357590053132362,-0.14098066411786453,-0.14012547028708078,0.0,0.0,22.9101480943032,22.69566433579942
1.1199999999999875,3,0.8380926324107023,0.8472846580394416,0.37001071788365303,0.3782891007544538,-0.14516833781323893,-0.14415193291024206,0.0,0.0,22.797684189732443,22.56788354901396
1.1299999999999863,3,0.8326994193119714,0.8413973063596278,0.4032396361453869,0.41124691892173426,-0.15370690077223018,-0.15299393830772762,0.0,0.0,22.932514517200715,22.715067341009306
1.1399999999999852,3,0.8171218157753123,0.8249430092769524,0.4162906309061205,0.42371983250994,-0.16505913302111208,-0.1644715291623488,0.0,0.0,23.321954605617194,23.12642476807619
